Assuming 9 as type relation
Loading files... 
  Starting wikidata.nt
  Finished wikidata.nt, still running: 0
Loaded 8396749 facts in 55.34 s using 27929 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  <http://example.com/genre_P136>  ?g  ?g  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/genre_P136>  ?b	0.027945217	0.026511578	0.026511578	2726	102823	102823	-1
?a  <http://example.com/place_of_burial_P119>  ?h  ?b  <http://example.com/place_of_burial_P119>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.026957698	0.000204554	0.003882269	578	2825657	148882	-1
?h  <http://example.com/genre_P136>  ?b  ?a  <http://example.com/genre_P136>  ?h   => ?a  <http://example.com/genre_P136>  ?b	0.001260918	0.042619543	0.042619543	123	2886	2886	-1
?a  <http://example.com/preceded_by_P155>  ?b  ?b  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.029429598	0.007193096	0.568981064	631	87723	1109	-1
?b  <http://example.com/child_P40>  ?a  ?b  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.039876871	0.936473165	0.94789357	855	913	902	-1
?a  <http://example.com/award_received_P166>  ?h  ?b  <http://example.com/award_received_P166>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.021127746	0.000004082	0.000316983	453	110962053	1429097	-1
?a  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h  ?b  <http://example.com/DEPRECATED_main_type__GND__P107>  ?h   => ?a  <http://example.com/spouse_P26>  ?b	0.025299601	0.000000004	0.000008574	399	112325003860	46537389	-1
?g  <http://example.com/genre_P136>  ?b  ?g  <http://example.com/performer_musical_artist_P175>  ?a   => ?a  <http://example.com/genre_P136>  ?b	0.001342929	0.084298584	0.441077441	131	1554	297	-1
?b  <http://example.com/child_P40>  ?a  ?a  <http://example.com/preceded_by_P155>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.042022294	0.962606838	0.967776584	901	936	931	-1
?a  <http://example.com/member_of_political_party_P102>  ?h  ?b  <http://example.com/member_of_political_party_P102>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.007508978	0.000000955	0.000206249	161	168558226	780610	-1
?a  <http://example.com/alma_mater_P69>  ?h  ?b  <http://example.com/alma_mater_P69>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.00489716	0.000002972	0.000229874	105	35325915	456771	-1
?a  <http://example.com/country_of_citizenship_P27>  ?h  ?b  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.18329369	0.000000648	0.000032799	3930	6064575328	119819133	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?h  <http://example.com/child_P40>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.014924677	0.235294118	0.250195465	320	1360	1279	-1
?a  <http://example.com/part_of_P361>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.005829952	0.000028862	0.005019476	125	4330883	24903	-1
?b  <http://example.com/child_P40>  ?h  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.032694371	0.539645881	0.569455727	701	1299	1231	-1
?h  <http://example.com/father_P22>  ?b  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.031668299	0.954992968	0.981213873	679	711	692	-1
?h  <http://example.com/brother_P7>  ?a  ?b  <http://example.com/child_P40>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.067207686	0.573418225	0.650270758	1441	2513	2216	-1
?b  <http://example.com/child_P40>  ?h  ?h  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.025185392	0.502793296	0.568421053	540	1074	950	-1
?b  <http://example.com/child_P40>  ?h  ?h  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.010633832	0.081167675	0.088612515	228	2809	2573	-1
?b  <http://example.com/child_P40>  ?h  ?h  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.010540553	0.081647399	0.090075727	226	2768	2509	-1
?a  <http://example.com/brother_P7>  ?h  ?b  <http://example.com/child_P40>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.072384684	0.603421462	0.64	1552	2572	2425	-1
?b  <http://example.com/child_P40>  ?h  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.01086703	0.083482623	0.089101338	233	2791	2615	-1
?b  <http://example.com/child_P40>  ?h  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.01086703	0.08537926	0.090100541	233	2729	2586	-1
?g  <http://example.com/genre_P136>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/genre_P136>  ?b	0.079038012	0.650907556	0.770537677	7710	11845	10006	-1
?h  <http://example.com/founder_P112>  ?b  ?a  <http://example.com/noble_family_P53>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.005270277	0.052290606	0.059348739	113	2161	1904	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/father_P22>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.071032135	0.947139303	0.989603639	1523	1608	1539	-1
?h  <http://example.com/father_P22>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.011426706	0.150399018	0.160445318	245	1629	1527	-1
?a  <http://example.com/position_held_P39>  ?h  ?b  <http://example.com/position_held_P39>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.008768248	0.000001518	0.000612448	188	123831482	306965	-1
?g  <http://example.com/_OBSOLETE__grandparent_P45>  ?b  ?a  <http://example.com/child_P40>  ?g   => ?a  <http://example.com/father_P22>  ?b	0.012499417	0.419405321	0.543610548	268	639	493	-1
?g  <http://example.com/_OBSOLETE__grandparent_P45>  ?b  ?g  <http://example.com/father_P22>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.00974768	0.508515815	0.59375	209	411	352	-1
?h  <http://example.com/preceded_by_P155>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.008068654	0.002262562	0.138955823	173	76462	1245	-1
?g  <http://example.com/genre_P136>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/genre_P136>  ?b	0.080380941	0.669255719	0.778340282	7841	11716	10074	-1
?h  <http://example.com/father_P22>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.011706544	0.149761337	0.162987013	251	1676	1540	-1
?g  <http://example.com/father_P22>  ?b  ?g  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.025138753	0.877850163	0.98	539	614	550	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/father_P22>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.067720722	0.868421053	0.990450205	1452	1672	1466	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/spouse_P26>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.442283476	0.90357313	0.911301172	9483	10495	10406	-1
?g  <http://example.com/father_P22>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.011240147	0.140524781	0.16218035	241	1715	1486	-1
?g  <http://example.com/father_P22>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.011426706	0.141782407	0.160550459	245	1728	1526	-1
?g  <http://example.com/preceded_by_P155>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/father_P22>  ?b	0.009514482	0.002442441	0.135458167	204	83523	1506	-1
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.229143581	0.000058787	0.000543328	2895	49245360	5328276	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/spouse_P26>  ?b   => ?a  <http://example.com/father_P22>  ?b	0.440091414	0.33830489	0.351015549	9436	27892	26882	-1
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?a  <http://example.com/place_of_birth_P19>  ?h   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.086275131	0.000017972	0.000373151	1090	60650350	2921073	-1
?h  <http://example.com/place_of_burial_P119>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.056989077	0.357675112	0.765143464	720	2013	941	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.045749565	0.201253482	0.60460251	578	2872	956	-1
?h  <http://example.com/place_of_burial_P119>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.018679753	0.388157895	0.59	236	608	400	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.048044958	0.221856725	0.510084034	607	2736	1190	-1
?h  <http://example.com/place_of_burial_P119>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.019075511	0.39379085	0.6025	241	612	400	-1
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.037834415	0.280681151	0.628947368	478	1703	760	-1
?g  <http://example.com/place_of_burial_P119>  ?b  ?g  <http://example.com/spouse_P26>  ?a   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.056909926	0.363314805	0.764893617	719	1979	940	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.053506411	0.188616071	0.577777778	676	3584	1170	-1
?g  <http://example.com/place_of_burial_P119>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.01796739	0.366720517	0.58961039	227	619	385	-1
?g  <http://example.com/mother_P25>  ?a  ?g  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.020341934	0.206260032	0.506903353	257	1246	507	-1
?g  <http://example.com/place_of_burial_P119>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.018363147	0.38410596	0.587341772	232	604	395	-1
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/place_of_burial_P119>  ?b   => ?a  <http://example.com/place_of_burial_P119>  ?b	0.027228115	0.228419655	0.51266766	344	1506	671	-1
?a  <http://example.com/occupation_P106>  ?h  ?b  <http://example.com/occupation_P106>  ?h   => ?a  <http://example.com/sister_P9>  ?b	0.233447489	0.000000027	0.000031785	409	15354038839	12867648	-1
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/owned_by_P127>  ?h   => ?a  <http://example.com/maintained_by_P126>  ?b	0.021938973	0.000028186	0.000031789	284	10075894	8933788	-1
?a  <http://example.com/highway_system_P16>  ?h  ?h  <http://example.com/owned_by_P127>  ?b   => ?a  <http://example.com/maintained_by_P126>  ?b	0.138354577	0.842427093	0.848815166	1791	2126	2110	-1
?a  <http://example.com/highway_system_P16>  ?h  ?h  <http://example.com/maintained_by_P126>  ?b   => ?a  <http://example.com/maintained_by_P126>  ?b	0.138354577	0.842427093	0.848815166	1791	2126	2110	-1
?a  <http://example.com/official_language_P37>  ?h  ?b  <http://example.com/official_language_P37>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.026969994	0.001139346	0.00325441	2390	2097694	734388	-2
?a  <http://example.com/continent_P30>  ?h  ?b  <http://example.com/continent_P30>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.002854983	0.000001311	0.000683935	253	192917284	369918	-2
?g  <http://example.com/capital_P36>  ?b  ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?g   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.023279958	0.006207592	0.054454269	2063	332335	37885	-2
?g  <http://example.com/capital_P36>  ?b  ?g  <http://example.com/contains_administrative_territorial_entity_P150>  ?a   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.022783439	0.031511425	0.1574883	2019	64072	12820	-2
?a  <http://example.com/award_received_P166>  ?h  ?b  <http://example.com/award_received_P166>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.037893406	0.000030263	0.001597655	3358	110962053	2101831	-2
?g  <http://example.com/consists_of_P527>  ?b  ?a  <http://example.com/part_of_P361>  ?g   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.006183915	0.039626871	0.296858072	548	13829	1846	-2
?g  <http://example.com/consists_of_P527>  ?a  ?g  <http://example.com/consists_of_P527>  ?b   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.007380074	0.010515653	0.260039761	654	62193	2515	-2
?a  <http://example.com/occupation_P106>  ?h  ?b  <http://example.com/occupation_P106>  ?h   => ?a  <http://example.com/father_P22>  ?b	0.047712327	0.000000067	0.000020882	1023	15354038839	48990433	-1
?h  <http://example.com/consists_of_P527>  ?a  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.006183915	0.039626871	0.29383378	548	13829	1865	-2
?a  <http://example.com/part_of_P361>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.008531094	0.00017456	0.149614091	756	4330883	5053	-2
?g  <http://example.com/capital_P36>  ?a  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?g   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.025322455	0.006752223	0.124163116	2244	332335	18073	-2
?g  <http://example.com/capital_P36>  ?a  ?b  <http://example.com/country_P17>  ?g   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.001230012	0.000140871	0.010921844	109	773757	9980	-2
?g  <http://example.com/capital_P36>  ?a  ?g  <http://example.com/contains_administrative_territorial_entity_P150>  ?b   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.023573355	0.032603946	0.151684577	2089	64072	13772	-2
?g  <http://example.com/place_of_birth_P19>  ?a  ?g  <http://example.com/place_of_death_P20>  ?b   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.003137096	0.003108229	0.012174827	278	89440	22834	-2
?a  <http://example.com/time_zone_P421>  ?h  ?b  <http://example.com/time_zone_P421>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.604060169	0.000081638	0.000214991	53530	655703045	248986927	-2
?a  <http://example.com/type_of_administrative_entity_P132>  ?h  ?b  <http://example.com/type_of_administrative_entity_P132>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.916708984	0.00004666	0.000486982	81236	1741028621	166815117	-2
?h  <http://example.com/contains_administrative_territorial_entity_P150>  ?a  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.042655472	0.00022277	0.008627537	3780	16968189	438132	-2
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/alma_mater_P69>  ?b	0.138806345	0.000000574	0.000004826	10510	18319474591	2177814465	-1
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.045104213	0.000112824	0.006925181	3997	35426884	577169	-2
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.001500841	0.000044674	0.001436006	133	2977105	92618	-2
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.781351208	0.000076401	0.010900912	69241	906288148	6351854	-2
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?b  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.002155343	0.000128921	0.000130448	191	1481531	1464189	-2
?h  <http://example.com/contains_administrative_territorial_entity_P150>  ?b  ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.67966643	0.00699391	0.039305642	60230	8611778	1532350	-2
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?h  <http://example.com/shares_border_with_P47>  ?b   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.002979112	0.00017389	0.00017389	264	1518205	1518205	-2
?g  <http://example.com/place_of_birth_P19>  ?b  ?g  <http://example.com/place_of_death_P20>  ?a   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.003283794	0.003253578	0.015828121	291	89440	18385	-2
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.045092928	0.000112796	0.000234525	3996	35426884	17038677	-2
?h  <http://example.com/contains_administrative_territorial_entity_P150>  ?b  ?a  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.042768318	0.000223359	0.000417927	3790	16968189	9068571	-2
?h  <http://example.com/contains_administrative_territorial_entity_P150>  ?a  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.679057066	0.006987639	0.054501569	60176	8611778	1104115	-2
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?h  <http://example.com/shares_border_with_P47>  ?a   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.001907083	0.000111316	0.001918972	169	1518205	88068	-2
?h  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?a  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.001230012	0.000168045	0.004791419	109	648637	22749	-2
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?a  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/shares_border_with_P47>  ?b	0.003170949	0.000189669	0.003173707	281	1481531	88540	-2
