Movie	Release date	DBpedia_URL	Label	id	rating
Little Nicky	11/10/2000 0:00	http://dbpedia.org/resource/Little_Nicky	bad	875	38
Looking for an Echo	11/10/2000 0:00	http://dbpedia.org/resource/Looking_for_an_Echo	bad	876	38
Never Die Alone	3/26/2004 0:00	http://dbpedia.org/resource/Never_Die_Alone	bad	877	38
Nutty Professor II: The Klumps	7/28/2000 0:00	http://dbpedia.org/resource/Nutty_Professor_II:_The_Klumps	bad	878	38
One Fall	9/16/2011 0:00	http://dbpedia.org/resource/One_Fall	bad	879	38
One Night with the King	10/13/2006 0:00	http://dbpedia.org/resource/One_Night_with_the_King	bad	880	38
Ong Bak 3	1/14/2011 0:00	http://dbpedia.org/resource/Ong_Bak_3	bad	881	38
Our Family Wedding	3/12/2010 0:00	http://dbpedia.org/resource/Our_Family_Wedding	bad	882	38
Paparazzi	9/3/2004 0:00	http://dbpedia.org/resource/Paparazzi_(2004_film)	bad	883	38
Raising Helen	5/26/2004 0:00	http://dbpedia.org/resource/Raising_Helen	bad	884	38
Random Hearts	10/8/1999 0:00	http://dbpedia.org/resource/Random_Hearts	bad	885	38
Rugrats Go Wild	6/13/2003 0:00	http://dbpedia.org/resource/Rugrats_Go_Wild	bad	886	38
Seeking Justice	3/16/2012 0:00	http://dbpedia.org/resource/Seeking_Justice	bad	887	38
Taking Lives	3/19/2004 0:00	http://dbpedia.org/resource/Taking_Lives_(film)	bad	888	38
The Chronicles of Riddick	6/11/2004 0:00	http://dbpedia.org/resource/The_Chronicles_of_Riddick	bad	889	38
The Flintstones	5/27/1994 0:00	http://dbpedia.org/resource/The_Flintstones_(film)	bad	890	38
The Jungle Book 2	2/14/2003 0:00	http://dbpedia.org/resource/The_Jungle_Book_2	bad	891	38
The Last Time	5/18/2007 0:00	http://dbpedia.org/resource/The_Last_Time_(film)	bad	892	38
The Life Before Her Eyes	4/18/2008 0:00	http://dbpedia.org/resource/The_Life_Before_Her_Eyes	bad	893	38
The Mostly Unfabulous Social Life of Ethan Green	6/16/2006 0:00	http://dbpedia.org/resource/The_Mostly_Unfabulous_Social_Life_of_Ethan_Green	bad	894	38
The Moth Diaries	4/20/2012 0:00	http://dbpedia.org/resource/The_Moth_Diaries_(film)	bad	895	38
The Outsiders	3/25/1983 0:00	http://dbpedia.org/resource/The_Outsiders_(film)	bad	896	38
The Specials	9/22/2000 0:00	http://dbpedia.org/resource/The_Specials_(film)	bad	897	38
The Ward	7/8/2011 0:00	http://dbpedia.org/resource/The_Ward_(film)	bad	898	38
Trailer Park Boys: The Movie	1/25/2008 0:00	http://dbpedia.org/resource/Trailer_Park_Boys:_The_Movie	bad	899	38
Uncommon Valor	12/16/1983 0:00	http://dbpedia.org/resource/Uncommon_Valor	bad	900	38
Wild Wild West	6/30/1999 0:00	http://dbpedia.org/resource/Wild_Wild_West	bad	901	38
Yours, Mine and Ours	11/23/2005 0:00	http://dbpedia.org/resource/Yours,_Mine_and_Ours_(2005_film)	bad	902	38
A Hole in One	5/6/2005 0:00	http://dbpedia.org/resource/A_Hole_in_One	bad	903	37
Ace Ventura: Pet Detective	2/4/1994 0:00	http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective	bad	904	37
Anaconda	4/11/1997 0:00	http://dbpedia.org/resource/Anaconda_(film)	bad	905	37
Analyze That	12/6/2002 0:00	http://dbpedia.org/resource/Analyze_That	bad	906	37
Annapolis	1/27/2006 0:00	http://dbpedia.org/resource/Annapolis_(film)	bad	907	37
Another Gay Movie	7/28/2006 0:00	http://dbpedia.org/resource/Another_Gay_Movie	bad	908	37
Battle: Los Angeles	3/11/2011 0:00	http://dbpedia.org/resource/Battle:_Los_Angeles	bad	909	37
Be Cool	3/4/2005 0:00	http://dbpedia.org/resource/Be_Cool	bad	910	37
Charlie St. Cloud	7/30/2010 0:00	http://dbpedia.org/resource/Charlie_St._Cloud_(film)	bad	911	37
Cold Creek Manor	9/19/2003 0:00	http://dbpedia.org/resource/Cold_Creek_Manor	bad	912	37
Crocodile Dundee in Los Angeles	4/20/2001 0:00	http://dbpedia.org/resource/Crocodile_Dundee_in_Los_Angeles	bad	913	37
Delhi Safari	12/7/2012 0:00	http://dbpedia.org/resource/Delhi_Safari	bad	914	37
Dirty Girl	10/7/2011 0:00	http://dbpedia.org/resource/Dirty_Girl_(2010_film)	bad	915	37
Evan Almighty	6/22/2007 0:00	http://dbpedia.org/resource/Evan_Almighty	bad	916	37
Flubber	11/26/1997 0:00	http://dbpedia.org/resource/Flubber_(film)	bad	917	37
Flypaper	8/19/2011 0:00	http://dbpedia.org/resource/Flypaper_(2011_film)	bad	918	37
Freddy vs. Jason	8/15/2003 0:00	http://dbpedia.org/resource/Freddy_vs._Jason	bad	919	37
Garfield: A Tail of Two Kitties	6/16/2006 0:00	http://dbpedia.org/resource/Garfield:_A_Tail_of_Two_Kitties	bad	920	37
Girl Play	4/1/2005 0:00	http://dbpedia.org/resource/Girl_Play	bad	921	37
Honey	12/5/2003 0:00	http://dbpedia.org/resource/Honey_(2003_film)	bad	922	37
Judy Moody and the Not Bummer Summer	6/10/2011 0:00	http://dbpedia.org/resource/Judy_Moody_and_the_Not_Bummer_Summer	bad	923	37
Knock Off	9/4/1998 0:00	http://dbpedia.org/resource/Knock_Off_(film)	bad	924	37
Lethal Weapon 4	7/10/1998 0:00	http://dbpedia.org/resource/Lethal_Weapon_4	bad	925	37
Love Ranch	6/30/2010 0:00	http://dbpedia.org/resource/Love_Ranch	bad	926	37
Made of Honor	5/2/2008 0:00	http://dbpedia.org/resource/Made_of_Honor	bad	927	37
Miracle at St. Anna	9/26/2008 0:00	http://dbpedia.org/resource/Miracle_at_St._Anna	bad	928	37
Only God Forgives	7/19/2013 0:00	http://dbpedia.org/resource/Only_God_Forgives	bad	929	37
P2	11/9/2007 0:00	http://dbpedia.org/resource/P2_(film)	bad	930	37
Reindeer Games	2/25/2000 0:00	http://dbpedia.org/resource/Reindeer_Games	bad	931	37
Seven Days in Utopia	9/2/2011 0:00	http://dbpedia.org/resource/Seven_Days_in_Utopia	bad	932	37
Sex: The Annabel Chong Story	2/11/2000 0:00	http://dbpedia.org/resource/Sex:_The_Annabel_Chong_Story	bad	933	37
Speed Racer	5/9/2008 0:00	http://dbpedia.org/resource/Speed_Racer_(film)	bad	934	37
Spy Kids: All the Time in the World	8/19/2011 0:00	http://dbpedia.org/resource/Spy_Kids:_All_the_Time_in_the_World	bad	935	37
Suspect Zero	8/27/2004 0:00	http://dbpedia.org/resource/Suspect_Zero	bad	936	37
Ted Bundy	9/13/2002 0:00	http://dbpedia.org/resource/Ted_Bundy_(film)	bad	937	37
The Air I Breathe	1/25/2008 0:00	http://dbpedia.org/resource/The_Air_I_Breathe	bad	938	37
The Country Bears	7/26/2002 0:00	http://dbpedia.org/resource/The_Country_Bears	bad	939	37
The Crew	8/25/2000 0:00	http://dbpedia.org/resource/The_Crew_(2000_film)	bad	940	37
The Frozen Ground	8/23/2013 0:00	http://dbpedia.org/resource/The_Frozen_Ground	bad	941	37
The Kid & I	12/2/2005 0:00	http://dbpedia.org/resource/The_Kid_&_I	bad	942	37
The Last Legion	8/17/2007 0:00	http://dbpedia.org/resource/The_Last_Legion	bad	943	37
The Last Sin Eater	2/9/2007 0:00	http://dbpedia.org/resource/The_Last_Sin_Eater_(film)	bad	944	37
The Living Wake	5/14/2010 0:00	http://dbpedia.org/resource/The_Living_Wake	bad	945	37
The Lone Ranger	7/3/2013 0:00	http://dbpedia.org/resource/The_Lone_Ranger_(serial)	bad	946	37
The Samaritan	5/18/2012 0:00	http://dbpedia.org/resource/Fury_(2012_film)	bad	947	37
The Story of Us	10/15/1999 0:00	http://dbpedia.org/resource/The_Story_of_Us_(film)	bad	948	37
The Tourist	12/10/2010 0:00	http://dbpedia.org/resource/The_Tourist_(2010_film)	bad	949	37
The United States of Leland	4/2/2004 0:00	http://dbpedia.org/resource/The_United_States_of_Leland	bad	950	37
Underdog	8/3/2007 0:00	http://dbpedia.org/resource/Underdog_(film)	bad	951	37
W.E.	12/9/2011 0:00	http://dbpedia.org/resource/W.E.	bad	952	37
Waist Deep	6/23/2006 0:00	http://dbpedia.org/resource/Waist_Deep	bad	953	37
War, Inc.	5/23/2008 0:00	http://dbpedia.org/resource/War,_Inc.	bad	954	37
Wrath of the Titans	3/30/2012 0:00	http://dbpedia.org/resource/Wrath_of_the_Titans	bad	955	37
xXx: State of the Union	4/29/2005 0:00	http://dbpedia.org/resource/XXX:_State_of_the_Union	bad	956	37
You Got Served	1/30/2004 0:00	http://dbpedia.org/resource/You_Got_Served	bad	957	37
10th & Wolf	8/18/2006 0:00	http://dbpedia.org/resource/10th_&_Wolf	bad	958	36
20 Dates	2/26/1999 0:00	http://dbpedia.org/resource/20_Dates	bad	959	36
A Man Apart	4/4/2003 0:00	http://dbpedia.org/resource/A_Man_Apart	bad	960	36
After.Life	4/9/2010 0:00	http://dbpedia.org/resource/After.Life	bad	961	36
Against the Ropes	2/20/2004 0:00	http://dbpedia.org/resource/Against_the_Ropes	bad	962	36
Beloved/Friend	2/4/2000 0:00	http://dbpedia.org/resource/Beloved/Friend	bad	963	36
Big Fat Liar	2/8/2002 0:00	http://dbpedia.org/resource/Big_Fat_Liar	bad	964	36
Biker Boyz	1/31/2003 0:00	http://dbpedia.org/resource/Biker_Boyz	bad	965	36
Body Shots	10/22/1999 0:00	http://dbpedia.org/resource/Body_Shots_(film)	bad	966	36
Buddy Boy	3/24/2000 0:00	http://dbpedia.org/resource/Buddy_Boy	bad	967	36
Circuit	4/26/2002 0:00	http://dbpedia.org/resource/Circuit_(film)	bad	968	36
Clue	12/13/1985 0:00	http://dbpedia.org/resource/Clue_(film)	bad	969	36
College Road Trip	3/7/2008 0:00	http://dbpedia.org/resource/College_Road_Trip	bad	970	36
Conan the Barbarian	8/19/2011 0:00	http://dbpedia.org/resource/Conan_the_Barbarian_(2011_film)	bad	971	36
Cradle 2 the Grave	2/28/2003 0:00	http://dbpedia.org/resource/Cradle_2_the_Grave	bad	972	36
Deadgirl	7/24/2009 0:00	http://dbpedia.org/resource/Deadgirl	bad	973	36
Death Sentence	8/31/2007 0:00	http://dbpedia.org/resource/Death_Sentence_(2007_film)	bad	974	36
Diary of a Mad Black Woman	2/25/2005 0:00	http://dbpedia.org/resource/Diary_of_a_Mad_Black_Woman	bad	975	36
Dickie Roberts: Former Child Star	9/5/2003 0:00	http://dbpedia.org/resource/Dickie_Roberts:_Former_Child_Star	bad	976	36
Domino	10/14/2005 0:00	http://dbpedia.org/resource/Domino_(film)	bad	977	36
Employee of the Month	10/6/2006 0:00	http://dbpedia.org/resource/Employee_of_the_Month_(2006_film)	bad	978	36
Ex Drummer	3/4/2011 0:00	http://dbpedia.org/resource/Ex_Drummer	bad	979	36
Fast Food Fast Women	5/18/2001 0:00	http://dbpedia.org/resource/Fast_Food_Fast_Women	bad	980	36
Father of Invention	10/14/2011 0:00	http://dbpedia.org/resource/Father_of_Invention	bad	981	36
Lethal Weapon 3	5/15/1992 0:00	http://dbpedia.org/resource/Lethal_Weapon_3	bad	982	36
Life Is Hot in Cracktown	6/26/2009 0:00	http://dbpedia.org/resource/Life_Is_Hot_in_Cracktown	bad	983	36
Little Black Book	8/6/2004 0:00	http://dbpedia.org/resource/Little_Black_Book	bad	984	36
My Name Is Bruce	10/31/2008 0:00	http://dbpedia.org/resource/My_Name_Is_Bruce	bad	985	36
Party Monster	9/5/2003 0:00	http://dbpedia.org/resource/Party_Monster_(2003_film)	bad	986	36
Phat Girlz	4/7/2006 0:00	http://dbpedia.org/resource/Phat_Girlz	bad	987	36
Poster Boy	8/11/2006 0:00	http://dbpedia.org/resource/Poster_Boy_(film)	bad	988	36
Push	2/6/2009 0:00	http://dbpedia.org/resource/Push_(2009_film)	bad	989	36
Returner	10/17/2003 0:00	http://dbpedia.org/resource/Returner	bad	990	36
Righteous Kill	9/12/2008 0:00	http://dbpedia.org/resource/Righteous_Kill	bad	991	36
Saw IV	10/26/2007 0:00	http://dbpedia.org/resource/Saw_IV	bad	992	36
Senseless	2/20/1998 0:00	http://dbpedia.org/resource/Senseless	bad	993	36
Serious Moonlight	12/4/2009 0:00	http://dbpedia.org/resource/Serious_Moonlight_(2009_film)	bad	994	36
Seven Pounds	12/19/2008 0:00	http://dbpedia.org/resource/Seven_Pounds	bad	995	36
Shottas	11/3/2006 0:00	http://dbpedia.org/resource/Shottas	bad	996	36
Smother	9/26/2008 0:00	http://dbpedia.org/resource/Smother_(film)	bad	997	36
Something Borrowed	5/6/2011 0:00	http://dbpedia.org/resource/Something_Borrowed_(film)	bad	998	36
Space Chimps	7/18/2008 0:00	http://dbpedia.org/resource/Space_Chimps	bad	999	36
Stardom	10/27/2000 0:00	http://dbpedia.org/resource/Stardom	bad	1000	36
Steal This Movie	8/18/2000 0:00	http://dbpedia.org/resource/Steal_This_Movie!	bad	1001	36
Stolen Summer	3/1/2002 0:00	http://dbpedia.org/resource/Stolen_Summer	bad	1002	36
The Anarchist Cookbook	7/18/2003 0:00	http://dbpedia.org/resource/The_Anarchist_Cookbook_(film)	bad	1003	36
The Invisible	4/27/2007 0:00	http://dbpedia.org/resource/The_Invisible_(film)	bad	1004	36
The Jackal	11/14/1997 0:00	http://dbpedia.org/resource/The_Jackal_(1997_film)	bad	1005	36
The Pink Panther 2	2/6/2009 0:00	http://dbpedia.org/resource/The_Pink_Panther_2	bad	1006	36
The Reaping	4/5/2007 0:00	http://dbpedia.org/resource/The_Reaping	bad	1007	36
The Son of No One	11/4/2011 0:00	http://dbpedia.org/resource/The_Son_of_No_One	bad	1008	36
The Thirteenth Floor	5/28/1999 0:00	http://dbpedia.org/resource/The_Thirteenth_Floor	bad	1009	36
The Tollbooth	2/3/2006 0:00	http://dbpedia.org/resource/The_Tollbooth	bad	1010	36
Three to Tango	10/22/1999 0:00	http://dbpedia.org/resource/Three_to_Tango	bad	1011	36
Tooth Fairy	1/22/2010 0:00	http://dbpedia.org/resource/Tooth_Fairy_(2010_film)	bad	1012	36
Turistas	12/1/2006 0:00	http://dbpedia.org/resource/Turistas	bad	1013	36
Underworld: Evolution	1/20/2006 0:00	http://dbpedia.org/resource/Underworld:_Evolution	bad	1014	36
What Happens in Vegas	5/9/2008 0:00	http://dbpedia.org/resource/What_Happens_in_Vegas	bad	1015	36
102 Dalmatians	11/22/2000 0:00	http://dbpedia.org/resource/102_Dalmatians	bad	1016	35
A Walk to Remember	1/25/2002 0:00	http://dbpedia.org/resource/A_Walk_to_Remember	bad	1017	35
Beyond a Reasonable Doubt	9/11/2009 0:00	http://dbpedia.org/resource/Beyond_a_Reasonable_Doubt_(2009_film)	bad	1018	35
Bollywood/Hollywood	9/26/2003 0:00	http://dbpedia.org/resource/Bollywood/Hollywood	bad	1019	35
Bride of the Wind	6/8/2001 0:00	http://dbpedia.org/resource/Bride_of_the_Wind	bad	1020	35
Dream House	9/30/2011 0:00	http://dbpedia.org/resource/Dream_House_(film)	bad	1021	35
Dreamcatcher	3/21/2003 0:00	http://dbpedia.org/resource/Dreamcatcher_(film)	bad	1022	35
Escape from Planet Earth	2/15/2013 0:00	http://dbpedia.org/resource/Escape_from_Planet_Earth	bad	1023	35
Event Horizon	8/15/1997 0:00	http://dbpedia.org/resource/Event_Horizon_(film)	bad	1024	35
Film Geek	1/13/2006 0:00	http://dbpedia.org/resource/Film_Geek	bad	1025	35
Flakes	12/19/2007 0:00	http://dbpedia.org/resource/Flakes_(film)	bad	1026	35
Flashdance	4/15/1983 0:00	http://dbpedia.org/resource/Flashdance	bad	1027	35
Friday After Next	11/22/2002 0:00	http://dbpedia.org/resource/Friday_After_Next	bad	1028	35
Friday the 13th	5/9/1980 0:00	http://dbpedia.org/resource/Friday_the_13th_(1980_film)	bad	1029	35
Ghost Rider	2/16/2007 0:00	http://dbpedia.org/resource/Ghost_Rider_(2007_film)	bad	1030	35
Ghosts of Mars	8/24/2001 0:00	http://dbpedia.org/resource/Ghosts_of_Mars	bad	1031	35
Hide and Seek	1/28/2005 0:00	http://dbpedia.org/resource/Hide_and_Seek_(2005_film)	bad	1032	35
Hitman	11/21/2007 0:00	http://dbpedia.org/resource/Hitman_(2007_film)	bad	1033	35
How to Lose Friends & Alienate People	10/3/2008 0:00	http://dbpedia.org/resource/How_to_Lose_Friends_&_Alienate_People_(film)	bad	1034	35
I Spy	11/1/2002 0:00	http://dbpedia.org/resource/I_Spy_(film)	bad	1035	35
Indecent Proposal	4/7/1993 0:00	http://dbpedia.org/resource/Indecent_Proposal	bad	1036	35
Loser	7/21/2000 0:00	http://dbpedia.org/resource/Loser_(film)	bad	1037	35
Man of the House	2/25/2005 0:00	http://dbpedia.org/resource/Man_of_the_House_(2005_crime_comedy_film)	bad	1038	35
Mansome	5/18/2012 0:00	http://dbpedia.org/resource/Mansome	bad	1039	35
Megiddo: The Omega Code 2	9/21/2001 0:00	http://dbpedia.org/resource/Megiddo:_The_Omega_Code_2	bad	1040	35
Mrs. Winterbourne	4/19/1996 0:00	http://dbpedia.org/resource/Mrs._Winterbourne	bad	1041	35
Multiple Sarcasms	5/7/2010 0:00	http://dbpedia.org/resource/Multiple_Sarcasms	bad	1042	35
My Blue Heaven	8/17/1990 0:00	http://dbpedia.org/resource/My_Blue_Heaven_(1990_film)	bad	1043	35
Play the Game	8/28/2009 0:00	http://dbpedia.org/resource/Play_the_Game_(film)	bad	1044	35
Post Grad	8/21/2009 0:00	http://dbpedia.org/resource/Post_Grad	bad	1045	35
Resident Evil: Apocalypse	9/10/2004 0:00	http://dbpedia.org/resource/Resident_Evil:_Apocalypse	bad	1046	35
Returning Mickey Stern	4/25/2003 0:00	http://dbpedia.org/resource/Returning_Mickey_Stern	bad	1047	35
Salvation Boulevard	7/15/2011 0:00	http://dbpedia.org/resource/Salvation_Boulevard	bad	1048	35
Scooby-Doo	6/14/2002 0:00	http://dbpedia.org/resource/Scooby-Doo_(film)	bad	1049	35
Sphere	2/13/1998 0:00	http://dbpedia.org/resource/Sphere_(film)	bad	1050	35
Star Wars: The Clone Wars	8/15/2008 0:00	http://dbpedia.org/resource/Star_Wars:_The_Clone_Wars_(film)	bad	1051	35
Stateside	5/21/2004 0:00	http://dbpedia.org/resource/Stateside_(film)	bad	1052	35
Stealth	7/29/2005 0:00	http://dbpedia.org/resource/Stealth_(film)	bad	1053	35
Teaching Mrs. Tingle	8/20/1999 0:00	http://dbpedia.org/resource/Teaching_Mrs._Tingle	bad	1054	35
The Babysitters	5/9/2008 0:00	http://dbpedia.org/resource/The_Babysitters	bad	1055	35
The Big Blue	7/14/2000 0:00	http://dbpedia.org/resource/The_Big_Blue	bad	1056	35
The Forsaken	4/27/2001 0:00	http://dbpedia.org/resource/The_Forsaken_(film)	bad	1057	35
The Guillotines	6/14/2013 0:00	http://dbpedia.org/resource/The_Guillotines	bad	1058	35
The Perfect Score	1/30/2004 0:00	http://dbpedia.org/resource/The_Perfect_Score	bad	1059	35
The Three Musketeers	10/21/2011 0:00	http://dbpedia.org/resource/The_Three_Musketeers_(2011_film)	bad	1060	35
Transformers: Revenge of the Fallen	6/24/2009 0:00	http://dbpedia.org/resource/Transformers:_Revenge_of_the_Fallen	bad	1061	35
Two Can Play That Game	9/7/2001 0:00	http://dbpedia.org/resource/Two_Can_Play_That_Game	bad	1062	35
Universal Soldier	7/10/1992 0:00	http://dbpedia.org/resource/Universal_Soldier_(1992_film)	bad	1063	35
Urban Legend	9/25/1998 0:00	http://dbpedia.org/resource/Urban_Legend_(film)	bad	1064	35
Van Helsing	5/7/2004 0:00	http://dbpedia.org/resource/Van_Helsing_(film)	bad	1065	35
When Harry Tries to Marry	4/22/2011 0:00	http://dbpedia.org/resource/When_Harry_Tries_to_Marry	bad	1066	35
Xanadu	8/8/1980 0:00	http://dbpedia.org/resource/Xanadu_(film)	bad	1067	35
Yogi Bear	12/17/2010 0:00	http://dbpedia.org/resource/Yogi_Bear_(film)	bad	1068	35
$pent	7/21/2000 0:00	http://dbpedia.org/resource/$pent	bad	1069	34
10,000 BC	3/7/2008 0:00	http://dbpedia.org/resource/10,000_BC_(film)	bad	1070	34
15 Minutes	3/9/2001 0:00	http://dbpedia.org/resource/15_Minutes	bad	1071	34
21 and Over	3/1/2013 0:00	http://dbpedia.org/resource/21_&_Over_(film)	bad	1072	34
All About the Benjamins	3/8/2002 0:00	http://dbpedia.org/resource/All_About_the_Benjamins	bad	1073	34
Basic	3/28/2003 0:00	http://dbpedia.org/resource/Basic_(film)	bad	1074	34
Bringing Up Bobby	9/28/2012 0:00	http://dbpedia.org/resource/Bringing_Up_Bobby	bad	1075	34
Cheaper by the Dozen 2	12/21/2005 0:00	http://dbpedia.org/resource/Cheaper_by_the_Dozen_2	bad	1076	34
Copperhead	6/28/2013 0:00	http://dbpedia.org/resource/Copperhead_(2013_film)	bad	1077	34
Crimewave	4/25/1986 0:00	http://dbpedia.org/resource/Crimewave	bad	1078	34
Dead & Breakfast	4/20/2005 0:00	http://dbpedia.org/resource/Dead_&_Breakfast	bad	1079	34
Dead or Alive: Final	11/29/2002 0:00	http://dbpedia.org/resource/Dead_or_Alive:_Final	bad	1080	34
Dead Silence	3/16/2007 0:00	http://dbpedia.org/resource/Dead_Silence	bad	1081	34
Demolition Man	10/8/1993 0:00	http://dbpedia.org/resource/Demolition_Man_(film)	bad	1082	34
Doom	10/21/2005 0:00	http://dbpedia.org/resource/Doom_(film)	bad	1083	34
Eulogy	10/15/2004 0:00	http://dbpedia.org/resource/Eulogy_(film)	bad	1084	34
Even Money	5/18/2007 0:00	http://dbpedia.org/resource/Even_Money_(film)	bad	1085	34
Excess Baggage	8/29/1997 0:00	http://dbpedia.org/resource/Excess_Baggage	bad	1086	34
Fireflies in the Garden	10/14/2011 0:00	http://dbpedia.org/resource/Fireflies_in_the_Garden	bad	1087	34
Ghosts of Girlfriends Past	5/1/2009 0:00	http://dbpedia.org/resource/Ghosts_of_Girlfriends_Past	bad	1088	34
Grizzly Falls	1/28/2000 0:00	http://dbpedia.org/resource/Grizzly_Falls	bad	1089	34
Hair Show	10/15/2004 0:00	http://dbpedia.org/resource/Hair_Show	bad	1090	34
In Shifting Sands: The Truth About Unscom and the Disarming of Iraq	12/27/2002 0:00	http://dbpedia.org/resource/In_Shifting_Sands:_The_Truth_About_Unscom_and_the_Disarming_of_Iraq	bad	1091	34
Kill Me Later	9/14/2001 0:00	http://dbpedia.org/resource/Kill_Me_Later	bad	1092	34
Lake Placid	7/16/1999 0:00	http://dbpedia.org/resource/Lake_Placid_(film)	bad	1093	34
Law Abiding Citizen	10/16/2009 0:00	http://dbpedia.org/resource/Law_Abiding_Citizen	bad	1094	34
Mission to Mars	3/10/2000 0:00	http://dbpedia.org/resource/Mission_to_Mars	bad	1095	34
Motherhood	10/23/2009 0:00	http://dbpedia.org/resource/Motherhood_(film)	bad	1096	34
Ninja Assassin	11/25/2009 0:00	http://dbpedia.org/resource/Ninja_Assassin	bad	1097	34
Otto; or, Up with Dead People	11/7/2008 0:00	http://dbpedia.org/resource/Otto;_or_Up_with_Dead_People	bad	1098	34
