id	album	artist	date	rating	DBpedia_URL label
1389.0	Daniel Powter	Daniel Powter	11-Apr-06	54.0	http://dbpedia.org/resource/Daniel_Powter_(album)	bad
1390.0	Down To Earth	Jem	16-Sep-08	54.0	http://dbpedia.org/resource/Down_to_Earth_(Jem_album)	bad
1391.0	Earth vs. the Pipettes	The Pipettes	16-Nov-10	54.0	http://dbpedia.org/resource/Earth_vs._The_Pipettes	bad
1392.0	Everyday Demons	The Answer	31-Mar-09	54.0	http://dbpedia.org/resource/Everyday_Demons	bad
1393.0	Funstyle	Liz Phair	3-Jul-10	54.0	http://dbpedia.org/resource/Funstyle	bad
1394.0	Getting Away With It... Live	James	11-Jun-02	54.0	http://dbpedia.org/resource/Getting_Away_with_It..._Live	bad
1395.0	Godfather Buried Alive	Shyne	10-Aug-04	54.0	http://dbpedia.org/resource/Godfather_Buried_Alive	bad
1396.0	I Dreamed A Dream	Susan Boyle	23-Nov-09	54.0	http://dbpedia.org/resource/I_Dreamed_a_Dream_(album)	bad
1397.0	It's Alive!	The New Cars	6-Jun-06	54.0	http://dbpedia.org/resource/It's_Alive!_(album)	bad
1398.0	Junk of the Heart	The Kooks	13-Sep-11	54.0	http://dbpedia.org/resource/Junk_of_the_Heart	bad
1399.0	Letters From The Underground	Levellers	11-Aug-08	54.0	http://dbpedia.org/resource/Letters_from_the_Underground	bad
1400.0	Look to the Sky	James Iha	17-Sep-12	54.0	http://dbpedia.org/resource/Look_to_the_Sky	bad
1401.0	Machine [EP]	Yeah Yeah Yeahs	5-Nov-02	54.0	http://dbpedia.org/resource/Machine_(EP)	bad
1402.0	Mail On Sunday	Flo Rida	18-Mar-08	54.0	http://dbpedia.org/resource/Mail_on_Sunday_(album)	bad
1403.0	Music For Cougars	Sugar Ray	21-Jul-09	54.0	http://dbpedia.org/resource/Music_for_Cougars	bad
1404.0	No Boys Allowed	Keri Hilson	21-Dec-10	54.0	http://dbpedia.org/resource/No_Boys_Allowed	bad
1405.0	Overexposed	Maroon 5	26-Jun-12	54.0	http://dbpedia.org/resource/Overexposed_(album)	bad
1406.0	Payable On Death	P.O.D.	4-Nov-03	54.0	http://dbpedia.org/resource/Payable_on_Death	bad
1407.0	Saints Of Los Angeles	Motley Crue	24-Jun-08	54.0	http://dbpedia.org/resource/Saints_of_Los_Angeles	bad
1408.0	Timbaland Presents Shock Value	Timbaland	3-Apr-07	54.0	http://dbpedia.org/resource/Shock_Value_II	bad
1409.0	Somebody's Miracle	Liz Phair	4-Oct-05	54.0	http://dbpedia.org/resource/Somebody's_Miracle	bad
1410.0	Something to Die For	The Sounds	29-Mar-11	54.0	http://dbpedia.org/resource/Something_to_Die_For	bad
1411.0	The Best In Town	The Blackout	9-Jun-09	54.0	http://dbpedia.org/resource/The_Best_in_Town	bad
1412.0	The Rainbow Children	Prince	20-Nov-01	54.0	http://dbpedia.org/resource/The_Rainbow_Children	bad
1413.0	Under the Mistletoe	Justin Bieber	1-Nov-11	54.0	http://dbpedia.org/resource/Under_the_Mistletoe	bad
1414.0	Welcome To The Drama Club	Everclear	12-Sep-06	54.0	http://dbpedia.org/resource/Welcome_to_the_Drama_Club	bad
1415.0	White Lilies Island	Natalie Imbruglia	5-Mar-02	54.0	http://dbpedia.org/resource/White_Lilies_Island	bad
1416.0	Wild Ones	Flo Rida	3-Jul-12	54.0	http://dbpedia.org/resource/Wild_Ones_(album)	bad
1417.0	A Man's Thoughts	Ginuwine	23-Jun-09	53.0	http://dbpedia.org/resource/A_Man's_Thoughts	bad
1418.0	All The Lost Souls	James Blunt	18-Sep-07	53.0	http://dbpedia.org/resource/All_the_Lost_Souls	bad
1419.0	Always Outnumbered, Never Outgunned	The Prodigy	14-Sep-04	53.0	http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned	bad
1420.0	Bring on the Comets	VHS or Beta	28-Aug-07	53.0	http://dbpedia.org/resource/Bring_on_the_Comets	bad
1421.0	Damita Jo	Janet Jackson	30-Mar-04	53.0	http://dbpedia.org/resource/Damita_Jo_(album)	bad
1422.0	Dangerous Dreams	Moving Units	12-Oct-04	53.0	http://dbpedia.org/resource/Dangerous_Dreams	bad
1423.0	Escapology	Robbie Williams	1-Apr-03	53.0	http://dbpedia.org/resource/Escapology_(album)	bad
1424.0	Every Man For Himself	Hoobastank	16-May-06	53.0	http://dbpedia.org/resource/Every_Man_for_Himself_(album)	bad
1425.0	Fishin' for Woos	Bowling for Soup	26-Apr-11	53.0	http://dbpedia.org/resource/Fishin'_for_Woos	bad
1426.0	Fly from Here	Yes	12-Jul-11	53.0	http://dbpedia.org/resource/Fly_from_Here	bad
1427.0	Gold Cobra	Limp Bizkit	28-Jun-11	53.0	http://dbpedia.org/resource/Gold_Cobra	bad
1428.0	Just Whitney	Whitney Houston	10-Dec-02	53.0	http://dbpedia.org/resource/Just_Whitney	bad
1429.0	Love, Shelby	Shelby Lynne	13-Nov-01	53.0	http://dbpedia.org/resource/Love,_Shelby	bad
1430.0	Make a Scene	Sophie Ellis-Bextor	6-Jun-11	53.0	http://dbpedia.org/resource/Make_a_Scene	bad
1431.0	Mudvayne	Mudvayne	21-Dec-09	53.0	http://dbpedia.org/resource/Mudvayne_(album)	bad
1432.0	Ocean Eyes	Owl City	28-Jul-09	53.0	http://dbpedia.org/resource/Ocean_Eyes	bad
1433.0	Post-Mortem	Black Tide	23-Aug-11	53.0	http://dbpedia.org/resource/Post_Mortem_(album)	bad
1434.0	Q: Soul Bossa Nostra	Quincy Jones	9-Nov-10	53.0	http://dbpedia.org/resource/Q_Soul_Bossa_Nostra	bad
1435.0	Silence Is Easy	Starsailor	27-Jan-04	53.0	http://dbpedia.org/resource/Silence_Is_Easy	bad
1436.0	Taking Chances	Celine Dion	13-Nov-07	53.0	http://dbpedia.org/resource/Taking_Chances	bad
1437.0	Testimony: Vol. 1, Life & Relationship	India.Arie	27-Jun-06	53.0	http://dbpedia.org/resource/Testimony:_Vol._1,_Life_&_Relationship	bad
1438.0	The Chronicles Of Life And Death	Good Charlotte	5-Oct-04	53.0	http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death	bad
1439.0	The Illusion Of Progress	Staind	19-Aug-08	53.0	http://dbpedia.org/resource/The_Illusion_of_Progress	bad
1440.0	The Papercut Chronicles II	Gym Class Heroes	15-Nov-11	53.0	http://dbpedia.org/resource/The_Papercut_Chronicles_II	bad
1441.0	Trust Me	Craig David	6-May-08	53.0	http://dbpedia.org/resource/Trust_Me_(album)	bad
1442.0	Universal Mind Control	Common	9-Dec-08	53.0	http://dbpedia.org/resource/Universal_Mind_Control	bad
1443.0	Until One	Swedish House Mafia	25-Oct-10	53.0	http://dbpedia.org/resource/Until_One	bad
1444.0	20 Y.O.	Janet Jackson	26-Sep-06	52.0	http://dbpedia.org/resource/20_Y.O.	bad
1445.0	5	Nelly	16-Nov-10	52.0	http://dbpedia.org/resource/5.0	bad
1446.0	Bat Out Of Hell III: The Monster Is Loose	Meat Loaf	31-Oct-06	52.0	http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose	bad
1447.0	Black Swan	Athlete	2-Mar-10	52.0	http://dbpedia.org/resource/Black_Swan_(album)	bad
1448.0	Blood Like Lemonade	Morcheeba	7-Jun-10	52.0	http://dbpedia.org/resource/Blood_Like_Lemonade	bad
1449.0	City Beach	Jill Cunniff	20-Feb-07	52.0	http://dbpedia.org/resource/City_Beach_(album)	bad
1450.0	Client	Client	26-Aug-03	52.0	http://dbpedia.org/resource/Client_(album)	bad
1451.0	Destiny Fulfilled	Destiny's Child	16-Nov-04	52.0	http://dbpedia.org/resource/Destiny_Fulfilled	bad
1452.0	Devil's Playground	Billy Idol	22-Mar-05	52.0	http://dbpedia.org/resource/Devil's_Playground_(album)	bad
1453.0	Disconnection Notice	Goldfinger	15-Feb-05	52.0	http://dbpedia.org/resource/Disconnection_Notice	bad
1454.0	F.A.M.E.	Chris Brown	22-Mar-11	52.0	http://dbpedia.org/resource/F.A.M.E._(album)	bad
1455.0	Fake Songs	Liam Lynch	8-Apr-03	52.0	http://dbpedia.org/resource/Fake_Songs	bad
1456.0	J. Lo	Jennifer Lopez	23-Jan-01	52.0	http://dbpedia.org/resource/J.Lo_(album)	bad
1457.0	Keys To The World	Richard Ashcroft	21-Mar-06	52.0	http://dbpedia.org/resource/Keys_to_the_World	bad
1458.0	Kris Allen	Kris Allen	17-Nov-09	52.0	http://dbpedia.org/resource/Kris_Allen_(album)	bad
1459.0	Matthew Morrison	Matthew Morrison	10-May-11	52.0	http://dbpedia.org/resource/Matthew_Morrison_(album)	bad
1460.0	Music Is Better Than Words	Seth MacFarlane	27-Sep-11	52.0	http://dbpedia.org/resource/Music_Is_Better_Than_Words	bad
1461.0	Pop Trash	Duran Duran	13-Jun-00	52.0	http://dbpedia.org/resource/Pop_Trash	bad
1462.0	Pressure Chief	Cake	5-Oct-04	52.0	http://dbpedia.org/resource/Pressure_Chief	bad
1463.0	Pushing The Senses	Feeder	31-Jan-05	52.0	http://dbpedia.org/resource/Pushing_the_Senses	bad
1464.0	Rise And Fall, Rage And Grace	The Offspring	17-Jun-08	52.0	http://dbpedia.org/resource/Rise_and_Fall,_Rage_and_Grace	bad
1465.0	Size Matters	Helmet	5-Oct-04	52.0	http://dbpedia.org/resource/Size_Matters	bad
1466.0	Slipway Fires	Razorlight	10-Mar-09	52.0	http://dbpedia.org/resource/Slipway_Fires	bad
1467.0	Soulbook	Rod Stewart	26-Oct-09	52.0	http://dbpedia.org/resource/Soulbook	bad
1468.0	Sounds from Nowheresville	The Ting Tings	13-Mar-12	52.0	http://dbpedia.org/resource/Sounds_from_Nowheresville	bad
1469.0	SuperHeavy	Superheavy	20-Sep-11	52.0	http://dbpedia.org/resource/SuperHeavy_(album)	bad
1470.0	Tales Don't Tell Themselves	Funeral For A Friend	15-May-07	52.0	http://dbpedia.org/resource/Tales_Don't_Tell_Themselves	bad
1471.0	The Declaration	Ashanti	3-Jun-08	52.0	http://dbpedia.org/resource/The_Declaration	bad
1472.0	The Incredible Machine	Sugarland	19-Oct-10	52.0	http://dbpedia.org/resource/The_Incredible_Machine_(album)	bad
1473.0	The Latest Fashion	Attack! Attack!	21-Jun-11	52.0	http://dbpedia.org/resource/The_Latest_Fashion	bad
1474.0	Welcoming Home The Astronauts	Flickerstick	6-Nov-01	52.0	http://dbpedia.org/resource/Welcoming_Home_the_Astronauts	bad
1475.0	Attention Deficit Domination	Hank Williams III	6-Sep-11	51.0	http://dbpedia.org/resource/Attention_Deficit_Domination	bad
1476.0	Brett Anderson	Brett Anderson	26-Mar-07	51.0	http://dbpedia.org/resource/Brett_Anderson_(album)	bad
1477.0	Clear as Day	Scotty McCreery	4-Oct-11	51.0	http://dbpedia.org/resource/Clear_as_Day	bad
1478.0	Do You Want The Truth Or Something Beautiful?	Paloma Faith	28-Sep-09	51.0	http://dbpedia.org/resource/Do_You_Want_the_Truth_or_Something_Beautiful%3F	bad
1479.0	Don't Tread On Me	311	16-Aug-05	51.0	http://dbpedia.org/resource/Don't_Tread_on_Me_(album)	bad
1480.0	For(n)ever	Hoobastank	27-Jan-09	51.0	http://dbpedia.org/resource/Fornever	bad
1481.0	Funstyle	Liz Phair	19-Oct-10	51.0	http://dbpedia.org/resource/Funstyle	bad
1482.0	Grown & Sexy	Babyface	26-Jul-05	51.0	http://dbpedia.org/resource/Grown_&_Sexy	bad
1483.0	Kellie Pickler	Kellie Pickler	30-Sep-08	51.0	http://dbpedia.org/resource/Kellie_Pickler_(album)	bad
1484.0	My Bloody Underground	The Brian Jonestown Massacre	15-Apr-08	51.0	http://dbpedia.org/resource/My_Bloody_Underground	bad
1485.0	Rebelution	Pitbull	1-Sep-09	51.0	http://dbpedia.org/resource/Rebelution_(Pitbull_album)	bad
1486.0	Rotten Apple	Lloyd Banks	10-Oct-06	51.0	http://dbpedia.org/resource/Rotten_Apple_(album)	bad
1487.0	See My Friends	Ray Davies	5-Apr-11	51.0	http://dbpedia.org/resource/See_My_Friends_(album)	bad
1488.0	Shaka Rock	Jet	25-Aug-09	51.0	http://dbpedia.org/resource/Shaka_Rock	bad
1489.0	Simple Plan	Simple Plan	12-Feb-08	51.0	http://dbpedia.org/resource/Simple_Plan_(album)	bad
1490.0	Street Dreams	Fabolous	4-Mar-03	51.0	http://dbpedia.org/resource/Street_Dreams_(Fabolous_album)	bad
1491.0	The Block	New Kids on the Block	2-Sep-08	51.0	http://dbpedia.org/resource/The_Block_(album)	bad
1492.0	The Sea of Memories	Bush	13-Sep-11	51.0	http://dbpedia.org/resource/The_Sea_of_Memories	bad
1493.0	Tical 0: The Prequel	Method Man	18-May-04	51.0	http://dbpedia.org/resource/Tical_0:_The_Prequel	bad
1494.0	Todd Smith	LL Cool J	11-Apr-06	51.0	http://dbpedia.org/resource/Todd_Smith_(album)	bad
1495.0	Twisted Angel	LeAnn Rimes	1-Oct-02	51.0	http://dbpedia.org/resource/Twisted_Angel	bad
1496.0	A Little More Personal (Raw)	Lindsay Lohan	6-Dec-05	50.0	http://dbpedia.org/resource/A_Little_More_Personal_(Raw)	bad
1497.0	Birds Of Pray	Live	20-May-03	50.0	http://dbpedia.org/resource/Birds_of_Pray	bad
1498.0	Brassbound	The Ordinary Boys	20-Jun-05	50.0	http://dbpedia.org/resource/Brassbound	bad
1499.0	Cardiology	Good Charlotte	2-Nov-10	50.0	http://dbpedia.org/resource/Cardiology_(album)	bad
1500.0	Faceless	Godsmack	8-Apr-03	50.0	http://dbpedia.org/resource/Faceless	bad
1501.0	Fiction Family	Fiction Family	20-Jan-09	50.0	http://dbpedia.org/resource/Fiction_Family_(album)	bad
1502.0	Light After Dark	Clare Maguire	8-Mar-11	50.0	http://dbpedia.org/resource/Light_After_Dark	bad
1503.0	Lions	The Black Crowes	8-May-01	50.0	http://dbpedia.org/resource/Lions_(album)	bad
1504.0	More Than You Think You Are	Matchbox Twenty	19-Nov-02	50.0	http://dbpedia.org/resource/More_Than_You_Think_You_Are	bad
1505.0	My Damnation	Chelsea Grin	19-Jul-11	50.0	http://dbpedia.org/resource/My_Damnation	bad
1506.0	Shock Value II	Timbaland	8-Dec-09	50.0	http://dbpedia.org/resource/Shock_Value_II	bad
1507.0	Songs From Black Mountain	Live	6-Jun-06	50.0	http://dbpedia.org/resource/Songs_from_Black_Mountain	bad
1508.0	The Bridge: Concept of a Culture	Grandmaster Flash	3-Mar-09	50.0	http://dbpedia.org/resource/The_Bridge_(Concept_of_a_Culture)	bad
1509.0	The New Game	Mudvayne	18-Nov-08	50.0	http://dbpedia.org/resource/The_New_Game	bad
1510.0	Theology	Sin̩ad O'Connor	26-Jun-07	50.0	http://dbpedia.org/resource/Theology_(album)	bad
1511.0	Time Changes Everything	John Squire	16-Sep-02	50.0	http://dbpedia.org/resource/Time_Changes_Everything	bad
1512.0	Underclass Hero	Sum 41	24-Jul-07	50.0	http://dbpedia.org/resource/Underclass_Hero	bad
1513.0	WZRD	WZRD	28-Feb-12	50.0	http://dbpedia.org/resource/WZRD_(album)	bad
1514.0	Winning Days	The Vines	23-Mar-04	50.0	http://dbpedia.org/resource/Winning_Days	bad
1515.0	30 Seconds to Mars	Thirty Seconds to Mars	27-Aug-02	49.0	http://dbpedia.org/resource/30_Seconds_to_Mars_(album)	bad
1516.0	All Things Bright and Beautiful	Owl City	14-Jun-11	49.0	http://dbpedia.org/resource/All_Things_Bright_and_Beautiful_(album)	bad
1517.0	Chocolate Starfish and the Hot Dog Flavored Water	Limp Bizkit	17-Oct-00	49.0	http://dbpedia.org/resource/Chocolate_Starfish_and_the_Hot_Dog_Flavored_Water	bad
1518.0	Custom Built	Bret Michaels	6-Jul-10	49.0	http://dbpedia.org/resource/Custom_Built_(album)	bad
1519.0	Gemstones	Adam Green	22-Feb-05	49.0	http://dbpedia.org/resource/Gemstones_(album)	bad
1520.0	Elixer	Bria Valente	29-Mar-09	49.0	http://dbpedia.org/resource/Lotusflower_(album)	bad
1521.0	Marshall's House	John Squire	16-Feb-04	49.0	http://dbpedia.org/resource/Marshall's_House	bad
1522.0	Switzerland	Electric Six	12-Sep-06	49.0	http://dbpedia.org/resource/Switzerland_(album)	bad
1523.0	Take It To The Limit	Hinder	4-Nov-08	49.0	http://dbpedia.org/resource/Take_It_to_the_Limit_(Hinder_album)	bad
1524.0	Take A Look In The Mirror	Korn	21-Nov-03	49.0	http://dbpedia.org/resource/Take_a_Look_in_the_Mirror	bad
1525.0	Beyond The Neighbourhood	Athlete	25-Sep-07	48.0	http://dbpedia.org/resource/Beyond_the_Neighbourhood	bad
1526.0	Can't Be Tamed	Miley Cyrus	22-Jun-10	48.0	http://dbpedia.org/resource/Can't_Be_Tamed	bad
1527.0	If Not Now, When?	Incubus	12-Jul-11	48.0	http://dbpedia.org/resource/If_Not_Now,_When%3F_(album)	bad
1528.0	In Living Cover	Jay Brannan	23-Jun-09	48.0	http://dbpedia.org/resource/In_Living_Cover	bad
1529.0	Monkey Business	The Black Eyed Peas	7-Jun-05	48.0	http://dbpedia.org/resource/Monkey_Business_(album)	bad
1530.0	Rascalize	The Rascals	23-Jun-08	48.0	http://dbpedia.org/resource/Rascalize	bad
1531.0	Second Round's On Me	Obie Trice	15-Aug-06	48.0	http://dbpedia.org/resource/Second_Round's_on_Me	bad
1532.0	Sex Dreams And Denim Jeans	Uffie	22-Jun-10	48.0	http://dbpedia.org/resource/Sex_Dreams_and_Denim_Jeans	bad
1533.0	Stealing Of A Nation	Radio 4	7-Sep-04	48.0	http://dbpedia.org/resource/Stealing_of_a_Nation	bad
1534.0	Streets Of Gold	3OH!3	29-Jun-10	48.0	http://dbpedia.org/resource/Streets_of_Gold	bad
1535.0	Studio 150	Paul Weller	14-Sep-04	48.0	http://dbpedia.org/resource/Studio_150	bad
1536.0	The End of All Things to Come	Mudvayne	19-Jan-02	48.0	http://dbpedia.org/resource/The_End_of_All_Things_to_Come	bad
1537.0	Tomahawk Technique	Sean Paul	18-Sep-12	48.0	http://dbpedia.org/resource/Tomahawk_Technique	bad
1538.0	When It All Goes South	Alabama	16-Jan-01	48.0	http://dbpedia.org/resource/When_It_All_Goes_South	bad
1539.0	Big Bad World	Plain White T's	23-Sep-08	47.0	http://dbpedia.org/resource/Big_Bad_World	bad
1540.0	Brooklyn's Don Diva	Foxy Brown	13-May-08	47.0	http://dbpedia.org/resource/Brooklyn's_Don_Diva	bad
1541.0	Concrete Rose	Ashanti	14-Dec-04	47.0	http://dbpedia.org/resource/Concrete_Rose	bad
1542.0	Everybody Wants To Be On TV	Scouting For Girls	12-Apr-10	47.0	http://dbpedia.org/resource/Everybody_Wants_to_Be_on_TV	bad
1543.0	Gary Go	Gary Go	15-Sep-09	47.0	http://dbpedia.org/resource/Gary_Go_(album)	bad
1544.0	No Baggage	Dolores O'Riordan	25-Aug-09	47.0	http://dbpedia.org/resource/No_Baggage	bad
1545.0	Other People's Songs	Erasure	28-Jan-03	47.0	http://dbpedia.org/resource/Other_People's_Songs	bad
1546.0	Outta Sight / Outta Mind	The Datsuns	14-Sep-04	47.0	http://dbpedia.org/resource/Outta_Sight/Outta_Mind	bad
1547.0	Pullhair Rubeye	Avey Tare & Kria Brekkan	24-Apr-07	47.0	http://dbpedia.org/resource/Pullhair_Rubeye	bad
1548.0	Screaming Bloody Murder	Sum 41	29-Mar-11	47.0	http://dbpedia.org/resource/Screaming_Bloody_Murder	bad
1549.0	Songs from the Sparkle Lounge	Def Leppard	29-Apr-08	47.0	http://dbpedia.org/resource/Songs_from_the_Sparkle_Lounge	bad
1550.0	Sorry for Party Rocking	LMFAO	21-Jun-11	47.0	http://dbpedia.org/resource/Sorry_for_Party_Rocking	bad
1551.0	The Battle For Everything	Five For Fighting	3-Feb-04	47.0	http://dbpedia.org/resource/The_Battle_for_Everything	bad
1552.0	This Is A Fix	The Automatic	25-Aug-08	47.0	http://dbpedia.org/resource/This_Is_a_Fix	bad
1553.0	Types Of Wood	Whirlwind Heat	16-May-06	47.0	http://dbpedia.org/resource/Types_of_Wood	bad
1554.0	Lost And Found	Mudvayne	12-Apr-05	46.0	http://dbpedia.org/resource/Lost_and_Found_(Mudvayne_album)	bad
1555.0	Pull The Pin	Stereophonics	15-Oct-07	46.0	http://dbpedia.org/resource/Pull_the_Pin	bad
1556.0	The Devil's Rain	Misfits	6-Sep-11	46.0	http://dbpedia.org/resource/The_Devil's_Rain_(album)	bad
1557.0	Weird Revolution	Butthole Surfers	28-Aug-01	46.0	http://dbpedia.org/resource/Weird_Revolution	bad
1558.0	Billy Talent III	Billy Talent	22-Sep-09	45.0	http://dbpedia.org/resource/Billy_Talent_III	bad
1559.0	Blood In My Eye	Ja Rule	4-Nov-03	45.0	http://dbpedia.org/resource/Blood_in_My_Eye	bad
1560.0	Como Ama Una Mujer	Jennifer Lopez	27-Mar-07	45.0	http://dbpedia.org/resource/Como_Ama_una_Mujer	bad
1561.0	Democrazy	Damon Albarn	8-Dec-03	45.0	http://dbpedia.org/resource/Democrazy	bad
1562.0	Good Morning Revival	Good Charlotte	27-Mar-07	45.0	http://dbpedia.org/resource/Good_Morning_Revival	bad
1563.0	Guitar Heaven: The Greatest Guitar Classics of All Time	Santana	21-Sep-10	45.0	http://dbpedia.org/resource/Guitar_Heaven:_The_Greatest_Guitar_Classics_of_All_Time	bad
1564.0	Memphis Blues	Cyndi Lauper	22-Jun-10	45.0	http://dbpedia.org/resource/Memphis_Blues_(album)	bad
1565.0	Shape Shifter	Santana	15-May-12	45.0	http://dbpedia.org/resource/Shape_Shifter_(album)	bad
1566.0	Some Kind of Trouble	James Blunt	18-Jan-11	45.0	http://dbpedia.org/resource/Some_Kind_of_Trouble	bad
1567.0	Better Than Heavy	Mongrel	7-Mar-09	44.0	http://dbpedia.org/resource/Better_Than_Heavy	bad
1568.0	Hannicap Circus	Bizarre	28-Jun-05	44.0	http://dbpedia.org/resource/Hannicap_Circus	bad
1569.0	Hell in a Handbasket	Meat Loaf	13-Mar-12	44.0	http://dbpedia.org/resource/Hell_in_a_Handbasket	bad
1570.0	Imperial Blaze	Sean Paul	18-Aug-09	44.0	http://dbpedia.org/resource/Imperial_Blaze	bad
1571.0	Melodia	The Vines	12-Jul-08	44.0	http://dbpedia.org/resource/Melodia_(album)	bad
1572.0	The Weirdness	The Stooges	6-Mar-07	44.0	http://dbpedia.org/resource/The_Weirdness	bad
1573.0	Charmbracelet	Mariah Carey	3-Dec-02	43.0	http://dbpedia.org/resource/Charmbracelet	bad
1574.0	Crown Royal	Run-D.M.C.	27-Feb-01	43.0	http://dbpedia.org/resource/Crown_Royal_(album)	bad
1575.0	I Am Me	Ashlee Simpson	18-Oct-05	43.0	http://dbpedia.org/resource/I_Am_Me	bad
1576.0	If On A Winter's Night...	Sting	26-Oct-09	43.0	http://dbpedia.org/resource/If_On_a_Winter's_Night...	bad
1577.0	The Rebirth Of Venus	Ben Lee	28-Apr-09	43.0	http://dbpedia.org/resource/The_Rebirth_of_Venus	bad
1578.0	It Had to Be You... The Great American Songbook	Rod Stewart	22-Oct-02	42.0	http://dbpedia.org/resource/It_Had_to_Be_You:_The_Great_American_Songbook	bad
1579.0	Jewellery Quarter	The Twang	3-Aug-09	42.0	http://dbpedia.org/resource/Jewellery_Quarter_(album)	bad
1580.0	Cosmos Rocks	Queen + Paul Rodgers	28-Oct-08	42.0	http://dbpedia.org/resource/The_Cosmos_Rocks	bad
1581.0	14 Shades Of Grey	Staind	20-May-03	41.0	http://dbpedia.org/resource/14_Shades_of_Grey	bad
1582.0	A Day Without Rain	Enya	21-Nov-00	41.0	http://dbpedia.org/resource/A_Day_Without_Rain	bad
1583.0	All The Right Reasons	Nickelback	4-Oct-05	41.0	http://dbpedia.org/resource/All_the_Right_Reasons	bad
1584.0	Hoodstar	Chingy	19-Sep-06	41.0	http://dbpedia.org/resource/Hoodstar	bad
1585.0	A Lively Mind	Paul Oakenfold	6-Jun-06	40.0	http://dbpedia.org/resource/A_Lively_Mind	bad
1586.0	Jagged Little Pill Acoustic	Alanis Morissette	26-Jul-05	40.0	http://dbpedia.org/resource/Jagged_Little_Pill_Acoustic	bad
1587.0	Liz Phair	Liz Phair	24-Jun-03	40.0	http://dbpedia.org/resource/Liz_Phair_(album)	bad
1588.0	Never Gone	Backstreet Boys	14-Jun-05	40.0	http://dbpedia.org/resource/Never_Gone	bad
1589.0	BAYTL	V-Nasty	13-Dec-11	39.0	http://dbpedia.org/resource/BAYTL	bad
1590.0	Finding Beauty In Negative Spaces	Seether	23-Oct-07	39.0	http://dbpedia.org/resource/Finding_Beauty_in_Negative_Spaces	bad
1591.0	Shwayze	Shwayze	19-Aug-08	39.0	http://dbpedia.org/resource/Shwayze_(album)	bad
1592.0	Sweet 7	Sugababes	15-Mar-10	39.0	http://dbpedia.org/resource/Sweet_7	bad
1593.0	Life On Display	Puddle Of Mudd	25-Nov-03	37.0	http://dbpedia.org/resource/Life_on_Display	bad
1594.0	Slick Dogs And Ponies	Louis XIV	29-Jan-08	37.0	http://dbpedia.org/resource/Slick_Dogs_and_Ponies	bad
1595.0	Juliana's Pony: Total System Failure	Juliana Hatfield	16-May-00	35.0	http://dbpedia.org/resource/Juliana's_Pony:_Total_System_Failure	bad
1596.0	Results May Vary	Limp Bizkit	23-Sep-03	33.0	http://dbpedia.org/resource/Results_May_Vary	bad
1597.0	Hefty Fine	Bloodhound Gang	27-Sep-05	28.0	http://dbpedia.org/resource/Hefty_Fine	bad
1598.0	Playing With Fire	Kevin Federline	31-Oct-06	15.0	http://dbpedia.org/resource/Playing_with_Fire_(Kevin_Federline_album)	bad
1599.0	Testify	Phil Collins	12-Nov-02	34.0	http://dbpedia.org/resource/Testify_(Phil_Collins_album)	bad
1600.0	Graffiti	Chris Brown	8-Dec-09	39.0	http://dbpedia.org/resource/Graffiti_(Chris_Brown_album)	bad
